name,brand,month,qty,price_unit,total_sales
HIDALGO 2 (CELAYA),BLU,August,9,458.90804367999993,4130.1723931199995
HIDALGO 2 (CELAYA),ZTE,September,2,2050.86275,4101.7255
URBAN (QRO),HISENSE,August,2,2046.5517241399998,4093.1034482799996
PARQUE (QRO),HUAWEI,July,1,4050.86448276,4050.86448276
LA CRUZ (QRO),HUAWEI,August,1,4050.86,4050.86
MADERO (QRO),LANIX,August,2,2025.005,4050.01
LEON CENTRO (LEON),LANIX,December,3,1349.71586207,4049.14758621
URBAN (QRO),ZTE,November,3,1349.7127586200002,4049.1382758600002
LEON CENTRO (LEON),BLU,October,6,674.4252873583333,4046.55172415
LEON CENTRO (LEON),BLU,January,8,505.604310345,4044.83448276
ALLENDE (QRO),SENWA,December,8,505.60405172375,4044.83241379
PARQUE (QRO),ALC,July,4,999.13793103,3996.55172412
LEON CENTRO (LEON),KODAK,July,3,1330.6321839066666,3991.89655172
GALERIAS (QRO),MOTO,June,1,3964.66,3964.66
HIDALGO (CELAYA),HUAWEI,May,1,3964.66,3964.66
HIDALGO (CELAYA),HUAWEI,April,1,3964.66,3964.66
PARQUE (QRO),HONOR,July,1,3964.66,3964.66
PARQUE (CELAYA),HONOR,October,1,3964.65758621,3964.65758621
MADERO (QRO),HONOR,August,1,3964.65758621,3964.65758621
URBAN (QRO),HONOR,August,1,3964.65758621,3964.65758621
CORREGIDORA 2 (QRO),HONOR,July,1,3964.65758621,3964.65758621
GALERIAS (QRO),HONOR,August,1,3964.65758621,3964.65758621
LEON CENTRO (LEON),HONOR,July,1,3964.65758621,3964.65758621
HIDALGO 2 (CELAYA),HONOR,September,1,3964.65758621,3964.65758621
CORREGIDORA 4 (QRO),LANIX,November,2,1981.897931035,3963.79586207
CORREGIDORA 3 (QRO),BLU,December,5,792.241655174,3961.20827587
ALAMEDA (QRO),SKY,December,5,792.2,3961.0
URBAN (QRO),ALCATEL,May,3,1309.4842528733334,3928.45275862
FIESTA (IRAPUATO),KODAK,July,3,1306.6091954,3919.8275862
CONSTITUYENTES (QRO),KODAK,July,3,1306.6091954,3919.8275862
ALLENDE (QRO),KODAK,September,3,1306.6088505733333,3919.8265517199998
FIESTA (IRAPUATO),BLU,June,4,979.7413793124999,3918.9655172499997
BOULEVARES (QRO),BLU,May,4,979.7413793124999,3918.9655172499997
CORREGIDORA 4 (QRO),BLU,September,6,652.8735632199999,3917.24137932
HIDALGO 2 (CELAYA),OPPO,January,1,3878.45,3878.45
FIESTA (IRAPUATO),OPPO,February,1,3878.45,3878.45
CORREGIDORA 2 (QRO),OPPO,January,1,3878.45,3878.45
HIDALGO (CELAYA),OPPO,February,1,3878.45,3878.45
ALLENDE (QRO),OPPO,February,1,3878.45,3878.45
VALLARTA (VTA),SAM,July,1,3878.44827586,3878.44827586
URBAN (QRO),HUAWEI,July,1,3878.44827586,3878.44827586
PLAZA PATIO (QRO),LANIX,April,2,1938.8000000000002,3877.6000000000004
PLAZA PATIO (QRO),NOKIA,January,2,1938.7939655149999,3877.5879310299997
ALLENDE (QRO),KODAK,April,3,1292.24137931,3876.72413793
LA VICTORIA (QRO),KODAK,April,3,1292.2409195399998,3876.7227586199997
MADERO (LEON),SKY,January,5,775.0,3875.0
CORREGIDORA 3 (QRO),SKY,December,5,775.0,3875.0
CORREGIDORA 4 (QRO),SKY,January,5,775.0,3875.0
ALLENDE (QRO),SKY,December,5,775.0,3875.0
ALLENDE (QRO),EPIK,February,5,775.0,3875.0
GUERRERO (QRO),SKY,December,5,775.0,3875.0
MADERO (LEON),SKY,December,5,775.0,3875.0
CORREGIDORA 4 (QRO),SKY,December,5,775.0,3875.0
ALLENDE (QRO),NOKIA,December,9,430.17241379,3871.55172411
LEON CENTRO (LEON),HUAWEI,August,1,3835.34,3835.34
LEON CENTRO (LEON),NOKIA,October,3,1277.8733333333332,3833.62
HIDALGO (CELAYA),HISENSE,November,1,3792.2437931,3792.2437931
CORREGIDORA 4 (QRO),LANIX,June,2,1895.69086207,3791.38172414
ALLENDE (CELAYA),LANIX,September,2,1895.69,3791.38
GALERIAS (QRO),NOKIA,July,2,1895.6896551749999,3791.3793103499997
HIDALGO 2 (CELAYA),LANIX,June,2,1895.6896,3791.3792
FIESTA (IRAPUATO),ZTE,October,3,1263.5066666666667,3790.52
LA VICTORIA (QRO),ZTE,February,3,1263.5066666666664,3790.5199999999995
BOULEVARES (QRO),KODAK,May,3,1263.5057471266666,3790.51724138
PLAZA PATIO (QRO),BLU,April,6,631.3222988516667,3787.93379311
HIDALGO (CELAYA),DOPPIO,May,12,309.48275862,3713.7931034400003
CONSTITUYENTES (QRO),HISENSE,July,1,3706.04,3706.04
BOULEVARES (QRO),HUAWEI,June,1,3706.03689655,3706.03689655
LEON CENTRO (LEON),HUAWEI,July,1,3706.03448276,3706.03448276
ALLENDE (CELAYA),HONOR,December,1,3706.0344,3706.0344
PARQUE (QRO),HUAWEI,August,1,3706.0,3706.0
LA VICTORIA (QRO),HISENSE,June,2,1852.5862069,3705.1724138
ALLENDE (CELAYA),ZTE,July,2,1852.5818965499998,3705.1637930999996
PLAZA MAYOR (LEON),KODAK,July,3,1234.77011494,3704.31034482
PLAZA MAYOR (LEON),BLU,December,8,462.500172415,3700.00137932
HIDALGO (CELAYA),SENWA,April,5,735.342,3676.71
FIESTA (IRAPUATO),HISENSE,November,2,1831.034310345,3662.06862069
ALLENDE (QRO),ALC,July,3,1211.78195402,3635.34586206
BOULEVARES (QRO),LANIX,May,2,1809.487586205,3618.97517241
ANDADOR (CELAYA),ALCATEL,May,2,1809.4850000000001,3618.9700000000003
PARQUE (QRO),ALCATEL,May,2,1809.4850000000001,3618.9700000000003
ALLENDE (QRO),LANIX,August,2,1809.482931035,3618.96586207
PARQUE (QRO),ZTE,September,3,1206.0342528733333,3618.10275862
LEON CENTRO (LEON),KODAK,May,3,1206.0337931033334,3618.10137931
ALLENDE (QRO),KODAK,May,3,1206.0337931033334,3618.10137931
MADERO (LEON),ZTE,December,3,1206.0333333333333,3618.1
BOULEVARES (QRO),BLU,April,4,904.310172415,3617.24068966
ANTEA (QRO),BLU,December,5,723.276137934,3616.38068967
BOULEVARES (QRO),SOYEALINK,December,2,1792.24,3584.48
ALLENDE (QRO),SOYEALINK,February,2,1792.24,3584.48
ALLENDE (CELAYA),ZTE,January,3,1194.54,3583.62
MADERO (QRO),ZTE,October,3,1191.6666666666667,3575.0
MADERO (LEON),BLU,October,6,595.4022988516666,3572.41379311
LA VICTORIA (QRO),VIVO,May,1,3533.62068966,3533.62068966
LEON CENTRO (LEON),VIVO,May,1,3533.62,3533.62
URBAN (QRO),MOTO,December,1,3533.62,3533.62
ALLENDE (CELAYA),LANIX,July,2,1766.38051724,3532.76103448
ANTEA (QRO),ZTE,October,2,1766.38,3532.76
HIDALGO (CELAYA),ZTE,February,2,1766.3799999999999,3532.7599999999998
PLAZA PATIO (QRO),NOKIA,November,4,882.76,3531.04
LA VICTORIA (QRO),BLU,June,4,882.75862069,3531.03448276
MADERO (QRO),BLU,December,6,588.2186206916666,3529.31172415
ALLENDE (QRO),SENWA,October,7,504.0646305414285,3528.45241379
ALLENDE (QRO),SENWA,November,7,504.0646305414285,3528.45241379
PARQUE (QRO),KODAK,July,3,1162.93103448,3488.7931034400003
GUERRERO (QRO),KODAK,June,3,1162.93,3488.79
ALLENDE (QRO),KODAK,June,3,1162.93,3488.79
PARQUE (QRO),BLU,December,8,432.32810344874997,3458.6248275899998
CORREGIDORA 3 (QRO),HISENSE,August,1,3447.4162069,3447.4162069
PARQUE (QRO),ONEPLUS,July,1,3447.41,3447.41
MADERO (LEON),SAMSUNG,April,1,3447.41,3447.41
ALAMEDA (QRO),ALCATEL,July,2,1723.28,3446.56
ANDADOR (CELAYA),ALCATEL,July,2,1723.28,3446.56
PLAZA PATIO (QRO),ALCATEL,May,2,1723.28,3446.56
URBAN (QRO),ZTE,April,2,1723.277931035,3446.55586207
PLAZA MAYOR (LEON),LANIX,May,2,1723.27586207,3446.55172414
BOULEVARES (QRO),ZTE,June,2,1723.27586207,3446.55172414
ANDADOR (CELAYA),ZTE,June,2,1723.27586207,3446.55172414
CONSTITUYENTES (QRO),BLU,April,3,1148.5648275866668,3445.69448276
MADERO (QRO),NOKIA,August,4,861.20689655,3444.8275862
CORREGIDORA 3 (QRO),BLU,November,8,430.17237069124997,3441.3789655299997
PLAZA PATIO (QRO),ALC,October,2,1706.035,3412.07
ALLENDE (QRO),ALC,August,2,1706.035,3412.07
ALLENDE (QRO),DOPPIO,May,11,309.48275862,3404.3103448200004
CORREGIDORA 2 (QRO),HISENSE,January,2,1701.725,3403.45
LEON CENTRO (LEON),BLU,November,7,485.5915270957143,3399.14068967
FIESTA (IRAPUATO),BLU,September,7,485.5915241385714,3399.1406689699998
ANTEA (QRO),HISENSE,October,1,3361.21,3361.21
ANTEA (QRO),HISENSE,November,1,3361.21,3361.21
URBAN (QRO),HISENSE,July,1,3361.20931034,3361.20931034
GALERIAS (QRO),HUAWEI,August,1,3361.20689655,3361.20689655
HIDALGO 2 (CELAYA),ZTE,October,2,1680.1750000000002,3360.3500000000004
PLAZA PATIO (QRO),HISENSE,September,2,1680.17362069,3360.34724138
URBAN (QRO),ZTE,January,2,1680.17,3360.34
HIDALGO (CELAYA),ZTE,November,3,1119.8275862066666,3359.48275862
HIDALGO 2 (CELAYA),BLU,January,4,839.6555172425,3358.62206897
ALLENDE (CELAYA),BLU,August,5,671.55172414,3357.7586207
ALLENDE (QRO),SENWA,April,6,556.6066666666667,3339.6400000000003
BOULEVARES (QRO),ZTE,October,2,1658.62,3317.24
BOULEVARES (QRO),HISENSE,November,2,1658.619310345,3317.23862069
OBREGON (LEON),TCL,August,1,3275.862,3275.862
OBREGON (LEON),TCL,October,1,3275.862,3275.862
PLAZA PATIO (QRO),TCL,August,1,3275.00241379,3275.00241379
PARQUE (QRO),VIVO,May,1,3275.0,3275.0
ALLENDE (QRO),LANIX,October,2,1637.4989655149998,3274.9979310299996
ALAMEDA (QRO),NOKIA,September,2,1637.075,3274.15
HIDALGO (CELAYA),ALCATEL,February,2,1637.07,3274.14
OBREGON (LEON),BLU,June,2,1637.06896552,3274.13793104
ALLENDE (CELAYA),ZTE,August,2,1637.068934485,3274.13786897
CORREGIDORA 3 (QRO),NOKIA,January,3,1091.0916091933334,3273.27482758
LA CRUZ (QRO),ZTE,November,3,1091.0912643666668,3273.2737931
PLAZA PATIO (QRO),BLU,October,4,818.1034482775,3272.41379311
URBAN (QRO),BLU,September,5,654.3106206919999,3271.55310346
PARQUE (QRO),BLU,August,7,467.11862069,3269.83034483
ALAMEDA (QRO),BLU,January,8,408.62137931125,3268.97103449
MADERO (QRO),HISENSE,January,2,1615.5149999999999,3231.0299999999997
PLAZA MAYOR (LEON),HISENSE,January,2,1615.5149999999999,3231.0299999999997
GUERRERO (QRO),NOKIA,October,3,1076.7266666666667,3230.1800000000003
ANDADOR (CELAYA),BLU,November,6,537.9310344849999,3227.58620691
PLAZA PATIO (QRO),HISENSE,October,1,3188.8,3188.8
ALAMEDA (QRO),HISENSE,November,1,3188.8,3188.8
HIDALGO 2 (CELAYA),HUAWEI,January,1,3188.8,3188.8
PLAZA MAYOR (LEON),HISENSE,October,1,3188.8,3188.8
PLAZA MAYOR (LEON),HISENSE,September,1,3188.79551724,3188.79551724
ALLENDE (CELAYA),HONOR,October,1,3188.79551724,3188.79551724
OBREGON (LEON),XIAOMI,June,1,3188.79310345,3188.79310345
MADERO (QRO),ZTE,August,2,1594.3956896549998,3188.7913793099997
URBAN (QRO),HISENSE,April,1,3188.79,3188.79
HIDALGO 2 (CELAYA),TCL,April,1,3188.79,3188.79
FIESTA (IRAPUATO),TCL,May,1,3188.79,3188.79
LEON CENTRO (LEON),TCL,April,1,3188.79,3188.79
CORREGIDORA 3 (QRO),LANIX,January,2,1593.967931035,3187.93586207
LA CRUZ (QRO),LANIX,April,2,1593.967931035,3187.93586207
CORREGIDORA 2 (QRO),LANIX,December,2,1593.967931035,3187.93586207
ALAMEDA (QRO),LANIX,December,2,1593.96672414,3187.93344828
CONSTITUYENTES (QRO),HISENSE,June,2,1593.96547586,3187.93095172
FIESTA (IRAPUATO),NOKIA,February,3,1062.35827586,3187.07482758
HIDALGO (CELAYA),ZTE,December,3,1062.3566666666666,3187.0699999999997
MADERO (LEON),NOKIA,October,3,1062.3566666666666,3187.0699999999997
HIDALGO (CELAYA),BLU,January,3,947.413793105,3187.06896552
GUERRERO (QRO),SKY,February,4,796.5517,3186.2068
PARQUE (QRO),NOKIA,November,3,1047.99,3143.9700000000003
ALLENDE (CELAYA),BLU,May,5,628.4482758639999,3142.24137932
HIDALGO (CELAYA),BLU,October,7,448.6453201985714,3140.51724139
ALLENDE (QRO),I-MOBIL,December,9,347.7944444444445,3130.15
MADERO (LEON),BLU,August,8,388.14654913875,3105.17239311
CONSTITUYENTES (QRO),HUAWEI,June,1,3102.5862999,3102.5862999
CONSTITUYENTES (QRO),VIVO,July,1,3102.5862069,3102.5862069
VIA ALTA SUR (LEON),ZTE,June,2,1551.292931035,3102.58586207
LA CRUZ (QRO),ZTE,April,2,1550.865,3101.73
CORREGIDORA 2 (QRO),ALC,July,2,1550.865,3101.73
CORREGIDORA 2 (QRO),ACER,November,2,1550.86327586,3101.72655172
ANTEA (QRO),ZTE,September,2,1550.86,3101.72
MAYOREO (QRO),ZTE,December,2,1550.86,3101.72
CORREGIDORA 2 (QRO),LANIX,September,2,1550.86,3101.72
GUERRERO (QRO),LANIX,October,2,1550.86,3101.72
LA CRUZ (QRO),BLU,July,3,1033.6206896566666,3100.86206897
MAYOREO (QRO),ZTE,January,3,1033.62,3100.8599999999997
CORREGIDORA 3 (QRO),SKY,February,4,775.0,3100.0
FIESTA (IRAPUATO),SKY,January,4,775.0,3100.0
CORREGIDORA 2 (QRO),SKY,January,4,775.0,3100.0
URBAN (QRO),BLU,December,4,775.0,3100.0
LEON CENTRO (LEON),ALC,September,2,1533.618793105,3067.23758621
FIESTA (IRAPUATO),BLU,August,8,381.68081638,3053.44653104
FIESTA (IRAPUATO),XIAOMI,April,1,3016.38,3016.38
GALERIAS (QRO),XIAOMI,April,1,3016.38,3016.38
LA CRUZ (QRO),XIAOMI,May,1,3016.38,3016.38
PLAZA MAYOR (LEON),XIAOMI,April,1,3016.37931034,3016.37931034
ALLENDE (CELAYA),HUAWEI,January,1,3016.37931034,3016.37931034
CORREGIDORA 4 (QRO),HUAWEI,December,1,3016.37931034,3016.37931034
URBAN (QRO),HONOR,November,1,3016.3793,3016.3793
ANDADOR (CELAYA),NOKIA,September,1,3016.3793,3016.3793
PARQUE (QRO),HUAWEI,October,1,3016.37,3016.37
PARQUE (CELAYA),ZTE,December,2,1507.76,3015.52
GUERRERO (QRO),LANIX,November,2,1507.758793105,3015.51758621
CORREGIDORA 3 (QRO),LANIX,November,2,1507.758793105,3015.51758621
PLAZA MAYOR (LEON),NOKIA,July,2,1507.75862069,3015.51724138
HIDALGO (CELAYA),ZTE,June,2,1507.75862069,3015.51724138
BOULEVARES (QRO),ZTE,August,2,1507.75862069,3015.51724138
HIDALGO 2 (CELAYA),NOKIA,July,2,1507.758606895,3015.51721379
GUERRERO (QRO),NOKIA,February,3,1004.8841379300001,3014.65241379
PARQUE (QRO),BLU,January,6,502.01189655166667,3012.07137931
LEON CENTRO (LEON),ALC,June,3,999.1386206866667,2997.41586206
ALLENDE (QRO),ALC,June,3,999.1386103433333,2997.41583103
PARQUE (QRO),ALC,June,3,999.13793103,2997.41379309
VIA ALTA SUR (LEON),HISENSE,August,2,1486.2081034500002,2972.4162069000004
BOULEVARES (QRO),NOKIA,June,1,2930.17482759,2930.17482759
GALERIAS (QRO),VIVO,June,1,2930.17241379,2930.17241379
ALLENDE (QRO),TCL,July,1,2930.17241379,2930.17241379
OBREGON (LEON),NOKIA,July,2,1465.086206895,2930.17241379
LA VICTORIA (QRO),VIVO,June,1,2930.17241379,2930.17241379
CORREGIDORA 2 (QRO),VIVO,April,1,2930.17,2930.17
CORREGIDORA 3 (QRO),VIVO,April,1,2930.17,2930.17
HIDALGO 2 (CELAYA),NOKIA,April,1,2930.17,2930.17
LA CRUZ (QRO),HISENSE,January,1,2930.17,2930.17
OBREGON (LEON),VIVO,May,1,2930.17,2930.17
PARQUE (CELAYA),NOKIA,August,2,1464.65637931,2929.31275862
LA CRUZ (QRO),HISENSE,July,2,1464.655172415,2929.31034483
PARQUE (CELAYA),ZTE,June,2,1464.65086207,2929.30172414
HIDALGO 2 (CELAYA),BLU,October,3,976.1494252900001,2928.44827587
MADERO (QRO),NOKIA,July,4,731.8965517225,2927.58620689
ALLENDE (QRO),SENWA,September,6,487.64413793,2925.86482758
ALAMEDA (QRO),BLU,December,6,487.6439080483333,2925.8634482899997
PLAZA PATIO (QRO),BLU,August,6,480.4597701166667,2882.7586207
PLAZA PATIO (QRO),REALME,May,1,2843.97,2843.97
LA CRUZ (QRO),XIAOMI,October,1,2843.97,2843.97
PARQUE (QRO),HUAWEI,September,1,2843.97,2843.97
LA CRUZ (QRO),NOKIA,May,1,2843.97,2843.97
GUERRERO (QRO),REALME,May,1,2843.97,2843.97
ALLENDE (CELAYA),HISENSE,November,1,2843.97,2843.97
VALLARTA (VTA),HISENSE,October,1,2843.96551724,2843.96551724
HIDALGO 2 (CELAYA),ALCATEL,April,1,2843.9655,2843.9655
ANDADOR (CELAYA),REALME,May,1,2843.9655,2843.9655
LEON CENTRO (LEON),REALME,May,1,2843.96,2843.96
PARQUE (CELAYA),BLU,August,2,1421.5517241399998,2843.1034482799996
PLAZA PATIO (QRO),LANIX,January,2,1421.5517241399998,2843.1034482799996
CORREGIDORA 2 (QRO),LANIX,November,2,1421.5517241399998,2843.1034482799996
URBAN (QRO),NOKIA,April,2,1421.551206895,2843.10241379
ANTEA (QRO),ZTE,August,2,1421.550689655,2843.10137931
FIESTA (IRAPUATO),ALC,December,2,1421.55,2843.1
CONSTITUYENTES (QRO),BLU,June,3,947.4137931066666,2842.24137932
CORREGIDORA 3 (QRO),SENWA,May,5,568.1,2840.5
HIDALGO (CELAYA),SENWA,August,6,473.27620689500003,2839.65724137
ALLENDE (QRO),SOYEALINK,November,2,1402.25,2804.5
MADERO (LEON),NOKIA,January,2,1400.0,2800.0
CORREGIDORA 3 (QRO),BLU,August,6,466.091950575,2796.55170345
PARQUE (QRO),VIVO,August,1,2757.76,2757.76
PARQUE (CELAYA),HISENSE,February,1,2757.76,2757.76
GUERRERO (QRO),HISENSE,February,1,2757.76,2757.76
CORREGIDORA 4 (QRO),HISENSE,February,1,2757.76,2757.76
CONSTITUYENTES (QRO),HISENSE,December,1,2757.76,2757.76
HIDALGO (CELAYA),REALME,January,1,2757.7586,2757.7586
FIESTA (IRAPUATO),NOKIA,November,2,1378.45,2756.9
URBAN (QRO),ZTE,October,2,1378.45,2756.9
MADERO (LEON),ZTE,October,2,1378.4499999999998,2756.8999999999996
LEON CENTRO (LEON),ALC,November,2,1378.4487931049998,2756.8975862099996
CORREGIDORA 4 (QRO),ALC,July,2,1378.4487931049998,2756.8975862099996
GUERRERO (QRO),ACER,January,2,1378.44827586,2756.89655172
FIESTA (IRAPUATO),ACER,December,2,1378.44827586,2756.89655172
HIDALGO (CELAYA),ACER,December,2,1378.44827586,2756.89655172
HIDALGO 2 (CELAYA),ACER,December,2,1378.44827586,2756.89655172
MADERO (QRO),NOKIA,December,2,1378.44827586,2756.89655172
PARQUE (CELAYA),KODAK,July,2,1378.44827586,2756.89655172
CORREGIDORA 3 (QRO),ACER,November,2,1378.44827586,2756.89655172
ALLENDE (QRO),ACER,November,2,1378.44827586,2756.89655172
HIDALGO 2 (CELAYA),KODAK,September,2,1378.44827586,2756.89655172
PLAZA PATIO (QRO),ZTE,June,2,1378.44827586,2756.89655172
HIDALGO (CELAYA),ZTE,September,2,1378.4479310349998,2756.8958620699996
GALERIAS (QRO),ZTE,June,2,1378.44396552,2756.88793104
CORREGIDORA 4 (QRO),BLU,July,3,918.67862069,2756.03586207
LA VICTORIA (QRO),BLU,August,4,688.79310345,2755.1724138
PLAZA PATIO (QRO),BLU,November,5,550.862344828,2754.31172414
HIDALGO 2 (CELAYA),BLU,June,8,343.96551724249997,2751.7241379399998
PARQUE (QRO),NOKIA,December,4,673.9212068950001,2695.6848275800003
GUERRERO (QRO),SENWA,May,5,538.790344828,2693.95172414
PARQUE (CELAYA),REALME,July,1,2671.55413793,2671.55413793
ALLENDE (CELAYA),REALME,June,1,2671.55413793,2671.55413793
MADERO (LEON),REALME,January,1,2671.55,2671.55
OBREGON (LEON),BLU,July,2,1335.344827585,2670.68965517
GUERRERO (QRO),BLU,December,3,889.9425287366666,2669.82758621
ANDADOR (CELAYA),BLU,September,9,296.0727969355555,2664.65517242
LEON CENTRO (LEON),ALC,July,2,1318.103965515,2636.20793103
LA VICTORIA (QRO),ALC,July,2,1318.10395,2636.2079
PLAZA MAYOR (LEON),NOKIA,December,4,656.466206895,2625.86482758
HIDALGO 2 (CELAYA),SENWA,August,6,437.3566666666666,2624.14
PLAZA MAYOR (LEON),BLU,November,7,374.7538916271429,2623.27724139
LEON CENTRO (LEON),DOPPIO,April,8,324.56862068875,2596.54896551
HIDALGO (CELAYA),NOKIA,December,4,647.8456034475,2591.38241379
CORREGIDORA 2 (QRO),REALME,August,1,2586.20689655,2586.20689655
OBREGON (LEON),REALME,June,1,2586.2068,2586.2068
ALAMEDA (QRO),REALME,July,1,2585.35,2585.35
MADERO (QRO),REALME,August,1,2585.35,2585.35
CONSTITUYENTES (QRO),NOKIA,August,1,2585.34482759,2585.34482759
MADERO (QRO),VIVO,August,1,2585.34482759,2585.34482759
URBAN (QRO),NOKIA,September,1,2585.34482759,2585.34482759
PLAZA MAYOR (LEON),REALME,May,1,2585.34482759,2585.34482759
CONSTITUYENTES (QRO),NOKIA,April,1,2585.34482759,2585.34482759
PARQUE (QRO),REALME,May,1,2585.34482759,2585.34482759
ANDADOR (CELAYA),REALME,June,1,2585.34482758,2585.34482758
HIDALGO 2 (CELAYA),HUAWEI,September,1,2585.3448,2585.3448
ANDADOR (CELAYA),HUAWEI,October,1,2585.3448,2585.3448
ALLENDE (QRO),REALME,May,1,2585.34,2585.34
CORREGIDORA 3 (QRO),REALME,April,1,2585.34,2585.34
FIESTA (IRAPUATO),REALME,May,1,2585.34,2585.34
GUERRERO (QRO),ALC,July,2,1292.243793105,2584.48758621
CONSTITUYENTES (QRO),ZTE,November,2,1292.24224138,2584.48448276
MADERO (QRO),NOKIA,May,2,1292.24137931,2584.48275862
ANTEA (QRO),NOKIA,July,2,1292.24137931,2584.48275862
LEON CENTRO (LEON),KODAK,April,2,1292.240689655,2584.48137931
HIDALGO 2 (CELAYA),ZTE,December,2,1292.24,2584.48
LEON CENTRO (LEON),NOKIA,February,4,645.6893103425,2582.75724137
LEON CENTRO (LEON),BLU,September,6,430.17264023166666,2581.03584139
ALLENDE (QRO),NOKIA,November,6,430.17241379,2581.03448274
LA CRUZ (QRO),NOKIA,September,2,1270.690172415,2541.38034483
PARQUE (QRO),KODAK,September,2,1270.6896551700002,2541.3793103400003
MADERO (QRO),KODAK,July,2,1270.6896551700002,2541.3793103400003
CORREGIDORA 3 (QRO),KODAK,September,2,1270.6896551700002,2541.3793103400003
PARQUE (CELAYA),KODAK,September,2,1270.6896551700002,2541.3793103400003
LEON CENTRO (LEON),KODAK,September,2,1270.68913793,2541.37827586
MADERO (LEON),KODAK,September,2,1270.68913793,2541.37827586
ANTEA (QRO),BLU,October,5,507.7586206919999,2538.7931034599997
PARQUE (QRO),BLU,July,6,422.98821839166663,2537.92931035
ALLENDE (QRO),ALCATEL,October,1,2516.38,2516.38
ALAMEDA (QRO),ALCATEL,August,1,2516.38,2516.38
VIA ALTA SUR (LEON),ZTE,August,2,1257.76,2515.52
OBREGON (LEON),HUAWEI,September,1,2500.0,2500.0
LA CRUZ (QRO),HUAWEI,September,1,2499.14034483,2499.14034483
LA VICTORIA (QRO),HUAWEI,August,1,2499.14034483,2499.14034483
ALLENDE (CELAYA),HUAWEI,September,1,2499.14034483,2499.14034483
ALLENDE (QRO),HUAWEI,October,1,2499.14034483,2499.14034483
PLAZA PATIO (QRO),HUAWEI,November,1,2499.14034483,2499.14034483
ALAMEDA (QRO),HUAWEI,August,1,2499.14034483,2499.14034483
LEON CENTRO (LEON),ZTE,May,1,2499.14,2499.14
PLAZA MAYOR (LEON),HISENSE,November,1,2499.14,2499.14
MAYOREO (QRO),NOKIA,November,1,2499.13793103,2499.13793103
PLAZA PATIO (QRO),HISENSE,November,1,2499.13793103,2499.13793103
GALERIAS (QRO),NOKIA,January,1,2499.13793103,2499.13793103
VIA ALTA SUR (LEON),HISENSE,April,1,2499.13793103,2499.13793103
LEON CENTRO (LEON),NOKIA,December,1,2499.13793103,2499.13793103
HIDALGO 2 (CELAYA),LANIX,October,1,2499.1379,2499.1379
GUERRERO (QRO),HUAWEI,January,1,2499.1379,2499.1379
HIDALGO 2 (CELAYA),LANIX,May,1,2499.1379,2499.1379
VIA ALTA SUR (LEON),ZTE,May,2,1249.1379310349998,2498.2758620699997
ALAMEDA (QRO),ZTE,June,2,1249.13362069,2498.26724138
MADERO (LEON),BLU,November,3,832.47126437,2497.41379311
CORREGIDORA 4 (QRO),BLU,October,4,624.137155175,2496.5486207
HIDALGO 2 (CELAYA),BLU,December,5,499.13875862000003,2495.6937931
LEON CENTRO (LEON),SENWA,July,5,499.138482758,2495.69241379
ANDADOR (CELAYA),BLU,October,6,447.413793104,2494.82758621
ALLENDE (QRO),I-MOBIL,November,8,309.48,2475.84
ALAMEDA (QRO),KODAK,May,2,1227.585689655,2455.17137931
MADERO (QRO),BLU,July,4,613.57724138,2454.30896552
PARQUE (QRO),SENWA,June,5,483.620689656,2418.10344828
ALLENDE (QRO),ALCATEL,June,1,2412.93103448,2412.93103448
PLAZA PATIO (QRO),REALME,September,1,2412.93,2412.93
ALLENDE (CELAYA),NOKIA,December,1,2412.93,2412.93
ANTEA (QRO),NOKIA,October,1,2412.93,2412.93
BOULEVARES (QRO),NOKIA,January,1,2412.93,2412.93
CORREGIDORA 3 (QRO),NOKIA,October,1,2412.93,2412.93
LEON CENTRO (LEON),HISENSE,December,1,2412.93,2412.93
LEON CENTRO (LEON),REALME,September,1,2412.93,2412.93
GALERIAS (QRO),ZTE,November,1,2412.93,2412.93
ALLENDE (QRO),BLU,February,2,1206.03448276,2412.06896552
CONSTITUYENTES (QRO),BLU,October,2,1206.03448276,2412.06896552
CORREGIDORA 4 (QRO),LANIX,October,1,2404.31,2404.31
ALLENDE (QRO),I-MOBIL,September,6,397.12362069,2382.74172414
PLAZA PATIO (QRO),BLU,July,4,593.9655172425,2375.86206897
PARQUE (CELAYA),BLU,July,3,789.3678160933333,2368.10344828
CORREGIDORA 3 (QRO),REALME,June,1,2326.72413793,2326.72413793
ALAMEDA (QRO),NOKIA,December,1,2326.72413793,2326.72413793
