id,Product_ID,Description,qty,create_uid,price_unit,price_subtotal
1775,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. GUERRERO (QRO),430.17,430.17
1780,19503,BOCINA ECHO DOT ALEXA 3A GEN NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),861.21,861.21
1784,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. ANDADOR (CELAYA),602.59,602.59
1785,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. ANDADOR (CELAYA),602.59,602.59
1787,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. BOULEVARES (QRO),602.59,602.59
1793,24797,HISENSE U3 1/16 AZUL,1.0,SUC. PARQUE (QRO),1119.83,1119.83
1797,25544,MOTO E7I-POWER 2/32 NARANJA,1.0,SUC. CORREGIDORA 2 (QRO),2757.7586,2757.76
1803,25535,MOTO E40 4/64 GRIS,1.0,SUC. ALLENDE (CELAYA),3878.45,3878.45
1804,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),430.17,430.17
1805,26019,XIAOMI REDMI-NOTE-11 6/128 NGO,1.0,SUC. CORREGIDORA 2 (QRO),5171.55,5171.55
1807,25544,MOTO E7I-POWER 2/32 NARANJA,1.0,SUC. LA CRUZ (QRO),2757.7586,2757.76
1808,19460,BLU J6-2020 1/32 NEGRO,1.0,SUC. ALLENDE (QRO),1637.07,1637.07
1812,25753,SAM A12 4/64 AZUL,1.0,SUC. ALAMEDA (QRO),3318.1,3318.1
1820,19459,BLU J6-2020 1/32 MORADO,1.0,SUC. GUERRERO (QRO),1637.07,1637.07
1825,25606,NOKIA 110 4MB/4MB NEGRO,-1.0,SUC. CORREGIDORA 4 (QRO),430.17,-430.17
1840,24930,MANOS LIBRES FLAT BLANCO IPHONE,1.0,SUC. LA VICTORIA (QRO),128.45,128.45
1845,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. ALLENDE (CELAYA),568.1,568.1
1846,19482,BLU Z5 X/X TURQUESA,1.0,SUC. PARQUE (QRO),257.76,257.76
1853,19527,BOCINA MOREKA T23,1.0,SUC. LEON CENTRO (LEON),171.55,171.55
1856,19513,KB-RAD-68 BOCINA KBOD BARRA KB-RAD-68 COLORES VAR,1.0,SUC. LEON CENTRO (LEON),257.76,257.76
1857,24900,LANIX X560 1/32 AZUL,1.0,SUC. LEON CENTRO (LEON),1464.66,1464.66
1858,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),309.48,309.48
1877,19503,BOCINA ECHO DOT ALEXA 3A GEN NEGRO,-1.0,SUC. CORREGIDORA 4 (QRO),861.21,-861.21
1880,19503,BOCINA ECHO DOT ALEXA 3A GEN NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),861.21,861.21
1888,25739,SAM A03-CORE 2/32 AZUL,1.0,SUC. ALLENDE (QRO),2585.34,2585.34
1889,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. ANDADOR (CELAYA),602.59,602.59
1890,25985,XIAOMI POCO-X3-PRO 6/128 NEGRO,1.0,SUC. PARQUE (QRO),5171.55,5171.55
1900,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,-1.0,SUC. ANDADOR (CELAYA),602.59,-602.59
1901,19474,BLU TANK-MEGA X/X NEGRO/VERDE,-1.0,SUC. ANDADOR (CELAYA),602.59,-602.59
1902,19458,BLU J6-2020 1/32 CAFÉ,1.0,SUC. ALLENDE (QRO),1637.07,1637.07
1903,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. ANDADOR (CELAYA),602.59,602.59
1904,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. ANDADOR (CELAYA),602.59,602.59
1907,25736,SAM A03 4/64 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),3447.41,3447.41
1919,19182,APPLE IPHONE-13-PRO 6/128 DORADO,1.0,SUC. PARQUE (CELAYA),22412.93,22412.93
1924,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. CONSTITUYENTES (QRO),568.96,568.96
1935,19524,BOCINA MOREKA LAMPARA 671,1.0,SUC. HIDALGO 2 (CELAYA),171.55,171.55
1936,19528,BOCINA MOREKA T35,1.0,SUC. GALERIAS (QRO),214.66,214.66
1943,25539,MOTO E6I 2/32 GRIS,1.0,SUC. PLAZA MAYOR (LEON),2412.93,2412.93
1958,26317,XIAOMI REDMI-9C 3/64 GRIS,1.0,SUC. VIA ALTA SUR (LEON),3016.37931034,3016.38
1960,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. OBREGON (LEON),568.1,568.1
1966,19503,BOCINA ECHO DOT ALEXA 3A GEN NEGRO,1.0,SUC. LA VICTORIA (QRO),861.21,861.21
1984,25533,MOTO E20 2/32 AZUL,1.0,SUC. GALERIAS (QRO),3102.59,3102.59
1985,19527,BOCINA MOREKA T23,1.0,SUC. LEON CENTRO (LEON),171.55,171.55
1999,19527,BOCINA MOREKA T23,1.0,SUC. LEON CENTRO (LEON),171.55,171.55
2004,25736,SAM A03 4/64 AZUL,1.0,SUC. PARQUE (CELAYA),3447.41,3447.41
2011,26053,ZTE L8 1/32 NEGRO,1.0,SUC. LA VICTORIA (QRO),1292.24,1292.24
2020,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. LEON CENTRO (LEON),430.17,430.17
2023,19527,BOCINA MOREKA T23,1.0,SUC. LEON CENTRO (LEON),171.55,171.55
2034,26143,SAM A12 4/64 NEGRO KIT,1.0,SUC. CORREGIDORA 2 (QRO),3275.0,3275.0
2041,25739,SAM A03-CORE 2/32 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2585.34,2585.34
2061,25540,MOTO E6I 2/32 ROSA,1.0,SUC. CORREGIDORA 4 (QRO),2412.93,2412.93
2063,19139,ALCATEL GSM-1066G NEGRO KIT,1.0,SUC. PARQUE (QRO),309.48,309.48
2072,19460,BLU J6-2020 1/32 NEGRO,1.0,SUC. ALLENDE (CELAYA),1637.07,1637.07
2083,26317,XIAOMI REDMI-9C 3/64 GRIS,1.0,SUC. PLAZA PATIO (QRO),3016.37931034,3016.38
2086,25544,MOTO E7I-POWER 2/32 NARANJA,1.0,SUC. ALLENDE (QRO),2757.7586,2757.76
2087,26053,ZTE L8 1/32 NEGRO,1.0,SUC. PLAZA MAYOR (LEON),1292.24,1292.24
2089,26080,XIAOMI REDMI-NOTE-11 4/128 NGO,1.0,SUC. MADERO (QRO),4309.48,4309.4800000000005
2091,25540,MOTO E6I 2/32 ROSA,1.0,SUC. PLAZA MAYOR (LEON),2412.93,2412.93
2096,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. PARQUE (QRO),2154.31,2154.31
2100,24850,HUAWEI Y9-2019 4/128 NEGRO,1.0,SUC. ALLENDE (QRO),3706.03,3706.03
2107,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. PARQUE (QRO),568.1,568.1
2108,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. OBREGON (LEON),111.21,111.21
2109,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. PARQUE (QRO),197.41,197.41
2112,19458,BLU J6-2020 1/32 CAFÉ,1.0,SUC. ALLENDE (QRO),1637.07,1637.07
2140,19436,BLU C5-2019 1/16 GRIS,1.0,SUC. ALLENDE (QRO),1206.03,1206.03
2148,26050,ZTE L210 1/32 NEGRO,1.0,SUC. ALLENDE (QRO),1723.28,1723.28
2151,19480,BLU Z5 X/X GRIS,1.0,SUC. HIDALGO 2 (CELAYA),257.76,257.76
2153,19483,BLU Z5 X/X VERDE-LIMÓN,1.0,SUC. HIDALGO 2 (CELAYA),257.76,257.76
2157,25769,SAM A52 6/128 LILA,1.0,SUC. CORREGIDORA 4 (QRO),7154.31,7154.31
2160,25769,SAM A52 6/128 LILA,-1.0,SUC. CORREGIDORA 4 (QRO),7154.31,-7154.31
2163,25769,SAM A52 6/128 LILA,1.0,SUC. CORREGIDORA 4 (QRO),7326.72,7326.72
2167,25907,TECLADO GAMER ACTECK INSPIRE TS226,1.0,SUC. PARQUE (CELAYA),171.55,171.55
2184,19516,BOCINA KBOD OVALO KD-RAD-62 COLORES VAR,1.0,SUC. ALAMEDA (QRO),257.76,257.76
2226,19435,BLU C5-2019 1/16 AZUL,1.0,SUC. ALAMEDA (QRO),1206.03,1206.03
2228,24955,MI STRAP SMARTBAND 6 PACK-B,0.0,SUC. FIESTA (IRAPUATO),300.86,0.0
2230,24848,HUAWEI Y7A 4/64 NGO,1.0,SUC. OBREGON (LEON),4568.1,4568.1
2237,26050,ZTE L210 1/32 NEGRO,1.0,SUC. URBAN (QRO),1723.28,1723.28
2246,26271,BOCINA MOREKA M8,1.0,SUC. GUERRERO (QRO),214.66,214.66
2249,24797,HISENSE U3 1/16 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),1206.03,1206.03
2252,25610,NOKIA C20 2/32 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),2154.31,2154.31
2253,19149,ALCATEL LTE-5030A-1SE 64GB VERDE KIT,1.0,SUC. CORREGIDORA 3 (QRO),2326.72,2326.7200000000003
2257,19439,BLU C5-2019 1/16 ROJO,1.0,SUC. CORREGIDORA 3 (QRO),1206.03,1206.03
2259,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. CORREGIDORA 3 (QRO),568.1,568.1
2260,25720,REALME C11 2/32 GRIS,1.0,SUC. CORREGIDORA 3 (QRO),2585.34,2585.34
2275,26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,1.0,SUC. HIDALGO (CELAYA),4309.48,4309.4800000000005
2278,25586,MOTO E7I-POWER 2/32 AZUL KIT,1.0,SUC. GALERIAS (QRO),2585.34482759,2585.34
2281,25532,MOBO RING HOLDER PARA TELEFONO ROSA,1.0,SUC. HIDALGO (CELAYA),59.48,59.48
2282,25531,MOBO RING HOLDER PARA TELEFONO NEGRO,1.0,SUC. HIDALGO (CELAYA),76.72,76.72
2284,25649,GAR128 PLUGIN AUTO 1HORA 2PUERTOS GAR128 BLANCO,1.0,SUC. LEON CENTRO (LEON),59.48,59.48
2289,24771,GOOGLE NEST MINI BLANCO,1.0,SUC. LEON CENTRO (LEON),861.21,861.21
2298,19458,BLU J6-2020 1/32 CAFÉ,1.0,SUC. HIDALGO (CELAYA),1637.07,1637.07
2301,24883,KODAK 3-G-KD50 1/32 NEGRO/AMARILLO KIT,1.0,SUC. LA VICTORIA (QRO),1292.24,1292.24
2306,25535,MOTO E40 4/64 GRIS,1.0,SUC. BOULEVARES (QRO),3878.45,3878.45
2312,25763,SAM A32 4/128 BCO,1.0,SUC. GALERIAS (QRO),5602.59,5602.59
2315,25765,SAM A32 4/128 NEGRO,1.0,SUC. GALERIAS (QRO),5602.59,5602.59
2324,25758,SAM A22 4/64 BCO,1.0,SUC. PARQUE (QRO),4050.86,4050.86
2325,19460,BLU J6-2020 1/32 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),1637.07,1637.07
2334,19438,BLU C5-2019 1/16 PASTEL,1.0,SUC. CORREGIDORA 2 (QRO),1206.03,1206.03
2338,19460,BLU J6-2020 1/32 NEGRO,-1.0,SUC. CORREGIDORA 2 (QRO),1637.07,-1637.07
2343,19438,BLU C5-2019 1/16 PASTEL,1.0,SUC. CORREGIDORA 2 (QRO),1206.03,1206.03
2353,19437,BLU C5-2019 1/16 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),1206.03,1206.03
2361,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. CORREGIDORA 2 (QRO),154.31,154.31
2362,19148,ALCATEL LTE-5030A-1SE 64GB GRIS KIT,1.0,SUC. CORREGIDORA 2 (QRO),2326.72,2326.7200000000003
2371,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. FIESTA (IRAPUATO),154.31,154.31
2374,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. CORREGIDORA 2 (QRO),2585.344827,2585.34
2383,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),59.48,59.48
2389,25736,SAM A03 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),3447.41,3447.41
2395,26271,BOCINA MOREKA M8,1.0,SUC. LEON CENTRO (LEON),214.66,214.66
2401,19527,BOCINA MOREKA T23,1.0,SUC. LEON CENTRO (LEON),171.55,171.55
2402,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. LEON CENTRO (LEON),214.66,214.66
2434,19190,APPLE IPHONE-SE 3/64 ROJO,1.0,SUC. GUERRERO (QRO),8619.83,8619.83
2435,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. GUERRERO (QRO),154.31,154.31
2447,24834,HUAWEI NOVA-Y60 4/64 VERDE,1.0,SUC. CORREGIDORA 3 (QRO),3878.45,3878.45
2461,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),257.76,257.76
2475,24797,HISENSE U3 1/16 AZUL,1.0,SUC. PARQUE (CELAYA),1206.03,1206.03
2481,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. PARQUE (QRO),309.48,309.48
2483,25544,MOTO E7I-POWER 2/32 NARANJA,1.0,SUC. PLAZA MAYOR (LEON),2757.76,2757.76
2493,25544,MOTO E7I-POWER 2/32 NARANJA,1.0,SUC. CORREGIDORA 3 (QRO),2757.7586,2757.76
2507,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. PARQUE (QRO),59.48,59.48
2509,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. UPTOWN (QRO),59.48,59.48
2511,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,-1.0,SUC. UPTOWN (QRO),59.48,-59.48
2513,25559,MOTO G50 4/128 VERDE,1.0,SUC. LA VICTORIA (QRO),6033.62,6033.62
2517,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. CONSTITUYENTES (QRO),602.59,602.59
2518,24797,HISENSE U3 1/16 AZUL,1.0,SUC. PARQUE (QRO),1119.83,1119.83
2524,24764,FUNDA AIRPODS COLORES VARIOS,0.0,SUC. BOULEVARES (QRO),171.55,0.0
2530,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,1.0,SUC. ANDADOR (CELAYA),42.24,42.24
2543,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. ALAMEDA (QRO),568.1,568.1
2549,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",1.0,SUC. FIESTA (IRAPUATO),257.76,257.76
2550,25683,"GAR094 POWER BANK 10,000 mAh 1HORA GAR094 NEGRO",2.0,SUC. FIESTA (IRAPUATO),257.76,515.52
2551,24797,HISENSE U3 1/16 AZUL,2.0,SUC. FIESTA (IRAPUATO),1206.03,2412.06
2556,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",-1.0,SUC. FIESTA (IRAPUATO),257.76,-257.76
2557,25683,"GAR094 POWER BANK 10,000 mAh 1HORA GAR094 NEGRO",-2.0,SUC. FIESTA (IRAPUATO),257.76,-515.52
2558,24797,HISENSE U3 1/16 AZUL,-2.0,SUC. FIESTA (IRAPUATO),1206.03,-2412.06
2562,25683,"GAR094 POWER BANK 10,000 mAh 1HORA GAR094 NEGRO",2.0,SUC. FIESTA (IRAPUATO),257.76,515.52
2563,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",1.0,SUC. FIESTA (IRAPUATO),257.76,257.76
2565,24797,HISENSE U3 1/16 AZUL,2.0,SUC. FIESTA (IRAPUATO),1206.03,2412.06
2575,25753,SAM A12 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),4309.48,4309.4800000000005
2577,25753,SAM A12 4/64 AZUL,-1.0,SUC. CORREGIDORA 2 (QRO),4309.48,-4309.4800000000005
2582,25753,SAM A12 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),3318.1,3318.1
2591,19482,BLU Z5 X/X TURQUESA,1.0,SUC. CORREGIDORA 2 (QRO),257.76,257.76
2592,25605,NOKIA 106 4MB/4MB NEGRO,1.0,SUC. ALLENDE (QRO),430.17,430.17
2594,25738,SAM A03 4/64 ROJO,1.0,SUC. PARQUE (QRO),3102.59,3102.59
2622,25611,NOKIA C30 2/64 GRIS,1.0,SUC. CORREGIDORA 4 (QRO),2585.34,2585.34
2633,24945,MERCURY RING GOOSPERY PLATA,1.0,SUC. LA VICTORIA (QRO),145.69,145.69
2648,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. ANDADOR (CELAYA),154.31,154.31
2674,25750,SAM A12 4/128 AZUL,1.0,SUC. PARQUE (QRO),4137.07,4137.07
2690,26050,ZTE L210 1/32 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),1723.28,1723.28
2694,19451,BLU G60 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),2240.52,2240.52
2734,25563,MOTO G60 6/128 PLATA,1.0,SUC. CONSTITUYENTES (QRO),6895.69,6895.6900000000005
2737,19514,BOCINA KBOD CILINDRO KB-RAD-B5350 COLOR,1.0,SUC. ANDADOR (CELAYA),171.55,171.55
2741,19110,ADAPTADOR LIGHTNING A 3.5,1.0,SUC. LEON CENTRO (LEON),85.34,85.34
2743,25758,SAM A22 4/64 BCO,1.0,SUC. PARQUE (QRO),4050.86,4050.86
2750,25610,NOKIA C20 2/32 AZUL,1.0,SUC. LEON CENTRO (LEON),2154.31,2154.31
2753,19524,BOCINA MOREKA LAMPARA 671,2.0,SUC. LEON CENTRO (LEON),171.55,343.1
2760,25543,MOTO E7I-POWER 2/32 AZUL,1.0,SUC. LEON CENTRO (LEON),2757.7586,2757.76
2761,25741,SAM A03S 4/64 AZUL,1.0,SUC. UPTOWN (QRO),3447.41,3447.41
2793,24809,HUAWEI Y5P 2/32 NEGRO KIT,1.0,SUC. PARQUE (CELAYA),2154.3103,2154.31
2803,25967,XIAOMI MI-11-LITE-5G 6/128 NEGRO,1.0,SUC. PLAZA PATIO (QRO),7585.34,7585.34
2812,24792,HISENSE E20 2/16 AZUL,1.0,SUC. CONSTITUYENTES (QRO),1723.2758,1723.28
2814,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. PLAZA PATIO (QRO),568.1,568.1
2817,25539,MOTO E6I 2/32 GRIS,2.0,SUC. CORREGIDORA 2 (QRO),2412.93,4825.86
2819,25539,MOTO E6I 2/32 GRIS,-2.0,SUC. CORREGIDORA 2 (QRO),2412.93,-4825.86
2821,19527,BOCINA MOREKA T23,1.0,SUC. VIA ALTA SUR (LEON),214.66,214.66
2822,25539,MOTO E6I 2/32 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),2412.93,2412.93
2834,25683,"GAR094 POWER BANK 10,000 mAh 1HORA GAR094 NEGRO",1.0,SUC. MADERO (QRO),257.76,257.76
2835,24930,MANOS LIBRES FLAT BLANCO IPHONE,1.0,SUC. BOULEVARES (QRO),128.45,128.45
2837,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. PLAZA MAYOR (LEON),2585.34482758,2585.34
2839,19527,BOCINA MOREKA T23,1.0,SUC. ANDADOR (CELAYA),171.55,171.55
2841,19150,ALC 5033M 1/16 AZUL KIT,1.0,SUC. MADERO (LEON),999.14,999.14
2842,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. GUERRERO (QRO),568.1,568.1
2859,26050,ZTE L210 1/32 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),1723.28,1723.28
2874,19477,BLU Z5 X/X AZUL,1.0,SUC. PLAZA PATIO (QRO),257.76,257.76
2891,25550,MOTO G20 4/64 ROSA,1.0,SUC. ALAMEDA (QRO),3964.66,3964.66
2900,26080,XIAOMI REDMI-NOTE-11 4/128 NGO,1.0,SUC. MADERO (QRO),4309.48,4309.4800000000005
2901,26038,ZTE L9 1/32 GRIS KIT,1.0,SUC. ALLENDE (QRO),1378.44827,1378.45
2902,26002,XIAOMI REDMI-9A 2/32 VERDE,1.0,SUC. GUERRERO (QRO),2326.72,2326.7200000000003
2911,26431,SAM A13 4/128 BLANCO,1.0,SUC. CORREGIDORA 3 (QRO),4481.89655172,4481.900000000001
2923,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. ALAMEDA (QRO),111.21,111.21
2928,19482,BLU Z5 X/X TURQUESA,1.0,SUC. PLAZA PATIO (QRO),257.76,257.76
2931,25991,XIAOMI REDMI-BUDS-3 LITE NEGRO,1.0,SUC. CONSTITUYENTES (QRO),602.59,602.59
2933,25599,MOUSE INAL MOREKA MW-01,1.0,SUC. ANDADOR (CELAYA),111.21,111.21
2934,25646,PLUG-IN AUTO ECONOMICO 1HORA BLANCO,2.0,SUC. ANDADOR (CELAYA),33.62,67.24
2939,25539,MOTO E6I 2/32 GRIS,1.0,SUC. LA CRUZ (QRO),2412.93,2412.93
2942,19480,BLU Z5 X/X GRIS,1.0,SUC. ALLENDE (QRO),257.76,257.76
2964,19862,DIFUSOR JSQ278 C/LUZ-LED CAFÉ CLARO,1.0,SUC. FIESTA (IRAPUATO),128.45,128.45
2965,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,1.0,SUC. FIESTA (IRAPUATO),42.24,42.24
2969,25573,MOTOROLA EARBUDS SH067 NEGRO,1.0,SUC. PARQUE (CELAYA),688.79,688.79
2979,19110,ADAPTADOR LIGHTNING A 3.5,1.0,SUC. ANDADOR (CELAYA),85.34,85.34
2985,25540,MOTO E6I 2/32 ROSA,1.0,SUC. CORREGIDORA 3 (QRO),2412.93,2412.93
2986,25544,MOTO E7I-POWER 2/32 NARANJA,1.0,SUC. CORREGIDORA 3 (QRO),2757.76,2757.76
3008,25820,SENWA LTE-LS5018F-INIZIO X/X NEGRO/NARAN KIT,1.0,SUC. GUERRERO (QRO),861.21,861.21
3025,19515,BOCINA KBOD CTRA AGUA KB-RAD-A3 COLORES,2.0,SUC. MADERO (QRO),343.97,687.94
3036,19862,DIFUSOR JSQ278 C/LUZ-LED CAFÉ CLARO,1.0,SUC. FIESTA (IRAPUATO),128.45,128.45
3037,25758,SAM A22 4/64 BCO,1.0,SUC. ANTEA (QRO),4568.1,4568.1
3039,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,1.0,SUC. FIESTA (IRAPUATO),42.24,42.24
3043,26050,ZTE L210 1/32 NEGRO,1.0,SUC. FIESTA (IRAPUATO),1723.28,1723.28
3046,26050,ZTE L210 1/32 NEGRO,1.0,SUC. FIESTA (IRAPUATO),1723.28,1723.28
3065,25599,MOUSE INAL MOREKA MW-01,1.0,SUC. HIDALGO 2 (CELAYA),111.21,111.21
3068,25743,SAM A03S 4/64 ROJO,1.0,SUC. CONSTITUYENTES (QRO),3447.41,3447.41
3074,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. PLAZA PATIO (QRO),197.41,197.41
3079,24936,MANOS LIBRES MOBO BLUETOOTH MAGNETICOS N,1.0,SUC. HIDALGO (CELAYA),387.07,387.07
3084,26050,ZTE L210 1/32 NEGRO,1.0,SUC. MADERO (LEON),1379.31,1379.31
3115,19114,ADAPTADOR PARA CARRO PC-2020OR NARANJA,1.0,SUC. ALAMEDA (QRO),33.62,33.62
3120,24801,HISENSE V40S 4/64 NEGRO,1.0,SUC. URBAN (QRO),3188.79,3188.79
3121,24795,HISENSE E50 4/128 VERDE,1.0,SUC. UPTOWN (QRO),3361.21,3361.21
3148,19439,BLU C5-2019 1/16 ROJO,1.0,SUC. URBAN (QRO),1206.03,1206.03
3155,19767,"CHIPS EXPRESS TELCEL ""00""",20.0,SUC. PARQUE (CELAYA),0.01,0.2
3163,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. OBREGON (LEON),568.1,568.1
3165,25742,SAM A03S 4/64 NEGRO,1.0,SUC. BOULEVARES (QRO),3447.41,3447.41
3172,25682,"GAR094 POWER BANK 10,000 mAh 1HORA GAR094 AZUL",1.0,SUC. CORREGIDORA 2 (QRO),257.76,257.76
3174,25991,XIAOMI REDMI-BUDS-3 LITE NEGRO,1.0,SUC. LA VICTORIA (QRO),602.59,602.59
3188,19503,BOCINA ECHO DOT ALEXA 3A GEN NEGRO,1.0,SUC. MADERO (QRO),861.21,861.21
3196,19524,BOCINA MOREKA LAMPARA 671,1.0,SUC. LEON CENTRO (LEON),171.55,171.55
3199,26050,ZTE L210 1/32 NEGRO,1.0,SUC. PLAZA MAYOR (LEON),1379.31,1379.31
3213,26037,ZTE L9 1/32 AZUL KIT,1.0,SUC. MADERO (LEON),1378.45,1378.45
3215,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. LEON CENTRO (LEON),154.31,154.31
3217,19527,BOCINA MOREKA T23,1.0,SUC. MADERO (QRO),215.51,215.51
3228,26050,ZTE L210 1/32 NEGRO,-1.0,SUC. PLAZA MAYOR (LEON),1379.31,-1379.31
3230,25533,MOTO E20 2/32 AZUL,1.0,SUC. FIESTA (IRAPUATO),3102.59,3102.59
3238,26050,ZTE L210 1/32 NEGRO,1.0,SUC. PLAZA MAYOR (LEON),1379.31,1379.31
3250,25975,XIAOMI POCO-M4-PRO 6/128 AZUL,1.0,SUC. LA VICTORIA (QRO),5171.55,5171.55
3254,25589,MOTO G20 4/64 AZUL KIT,1.0,SUC. CORREGIDORA 2 (QRO),3964.66,3964.66
3259,26080,XIAOMI REDMI-NOTE-11 4/128 NGO,1.0,SUC. HIDALGO 2 (CELAYA),4309.48,4309.4800000000005
3265,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. HIDALGO 2 (CELAYA),2326.72,2326.7200000000003
3266,19767,"CHIPS EXPRESS TELCEL ""00""",2.0,SUC. HIDALGO 2 (CELAYA),0.01,0.02
3274,24916,LLAVERO AIRTAG APPLE ROJO,1.0,SUC. PARQUE (QRO),128.45,128.45
3275,19436,BLU C5-2019 1/16 GRIS,1.0,SUC. CORREGIDORA 4 (QRO),1206.03,1206.03
3277,25738,SAM A03 4/64 ROJO,1.0,SUC. HIDALGO 2 (CELAYA),3447.41,3447.41
3285,19147,ALCATEL LTE-5030A-1SE 32GB GRIS KIT,1.0,SUC. LA CRUZ (QRO),2111.21,2111.21
3289,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. HIDALGO (CELAYA),214.66,214.66
3304,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. ALLENDE (QRO),154.31,154.31
3310,19458,BLU J6-2020 1/32 CAFÉ,1.0,SUC. ALLENDE (CELAYA),1637.07,1637.07
3318,25596,MOUSE ALAMBRICO MOREKA MU-01,1.0,SUC. ALLENDE (QRO),68.1,68.1
3322,24934,MANOS LIBRES FLAT ROJO IPHONE,1.0,SUC. MADERO (LEON),111.21,111.21
3323,24934,MANOS LIBRES FLAT ROJO IPHONE,-1.0,SUC. MADERO (LEON),111.21,-111.21
3324,24934,MANOS LIBRES FLAT ROJO IPHONE,1.0,SUC. MADERO (LEON),111.21,111.21
3327,25609,NOKIA C01-PLUS 1/32 MORADO,1.0,SUC. CORREGIDORA 2 (QRO),1637.07,1637.07
3329,25957,XIAOMI MI SMART BAND 6 NGO,1.0,SUC. CORREGIDORA 4 (QRO),775.0,775.0
